0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
"[0.3462241291999817, 0.19965516030788422]","[0.34104692935943604, 0.17844326794147491]","[0.3402298390865326, 0.17767399549484253]","[0.33913564682006836, 0.17671622335910797]","[0.33811748027801514, 0.17865988612174988]","[0.3354613184928894, 0.17801533639431]","[0.3325512111186981, 0.17723111808300018]","[0.32338303327560425, 0.17992815375328064]","[0.3183123767375946, 0.1817040890455246]","[0.3408403694629669, 0.21966488659381866]","[0.337177574634552, 0.21880565583705902]","[0.3002445101737976, 0.2903258800506592]","[0.29218465089797974, 0.29848724603652954]","[0.28372910618782043, 0.3966185748577118]","[0.2773663103580475, 0.44906511902809143]","[0.31576040387153625, 0.3906441330909729]","[0.3419683277606964, 0.38794639706611633]","[0.3263891339302063, 0.39204975962638855]","[0.36238300800323486, 0.37328290939331055]","[0.3287754952907562, 0.38617125153541565]","[0.36047568917274475, 0.35948890447616577]","[0.323661208152771, 0.38612696528434753]","[0.3544859290122986, 0.36156660318374634]","[0.2815556526184082, 0.5882003307342529]","[0.2599238455295563, 0.5923964977264404]","[0.3658488094806671, 0.7236508727073669]","[0.22160638868808746, 0.8056890964508057]","[0.2569507360458374, 0.7960330247879028]","[0.1382797658443451, 0.9533446431159973]","[0.23977194726467133, 0.7951101660728455]","[0.12129424512386322, 0.9674972891807556]","[0.25904569029808044, 0.8907413482666016]","[0.15885843336582184, 1.0143940448760986]"
"[0.34564822912216187, 0.19654271006584167]","[0.34046757221221924, 0.17462211847305298]","[0.33958467841148376, 0.17365123331546783]","[0.3384377360343933, 0.1726987510919571]","[0.33758148550987244, 0.1745741218328476]","[0.3349534869194031, 0.17374566197395325]","[0.33207234740257263, 0.17302095890045166]","[0.32307133078575134, 0.1756778210401535]","[0.3175351023674011, 0.17826440930366516]","[0.33968353271484375, 0.21513524651527405]","[0.33624184131622314, 0.21453827619552612]","[0.29335087537765503, 0.2782277762889862]","[0.2923089563846588, 0.29813313484191895]","[0.2720600962638855, 0.37961533665657043]","[0.27781012654304504, 0.44420674443244934]","[0.30765479803085327, 0.3391997218132019]","[0.3393268585205078, 0.37066683173179626]","[0.32291895151138306, 0.32860058546066284]","[0.35863417387008667, 0.35088202357292175]","[0.32507961988449097, 0.3240213394165039]","[0.35691821575164795, 0.33901000022888184]","[0.31768330931663513, 0.3267633616924286]","[0.3508118987083435, 0.3430803418159485]","[0.2817626893520355, 0.5843387842178345]","[0.2598573565483093, 0.5912237167358398]","[0.37080588936805725, 0.71416836977005]","[0.20117980241775513, 0.8034998774528503]","[0.2731071412563324, 0.8303117752075195]","[0.11782259494066238, 0.9471871256828308]","[0.2533332407474518, 0.8441791534423828]","[0.09811727702617645, 0.9642714858055115]","[0.2926287353038788, 0.9235808849334717]","[0.12805584073066711, 1.0041605234146118]"
"[0.3430895507335663, 0.19468778371810913]","[0.3377297818660736, 0.17114832997322083]","[0.3365473449230194, 0.16989386081695557]","[0.33521512150764465, 0.1686842292547226]","[0.3360239863395691, 0.17125459015369415]","[0.33386361598968506, 0.1703430414199829]","[0.3314509093761444, 0.16960743069648743]","[0.3203505873680115, 0.17063473165035248]","[0.31695932149887085, 0.1740187704563141]","[0.33601221442222595, 0.2124062478542328]","[0.3335222601890564, 0.2120298594236374]","[0.28098151087760925, 0.2673998773097992]","[0.29597532749176025, 0.2920950949192047]","[0.23902559280395508, 0.3542040288448334]","[0.281720370054245, 0.436663955450058]","[0.27145111560821533, 0.34707123041152954]","[0.33966925740242004, 0.3583281338214874]","[0.2886027991771698, 0.3384631872177124]","[0.3610197901725769, 0.3298506438732147]","[0.29423415660858154, 0.3308650851249695]","[0.3580414056777954, 0.3210366368293762]","[0.28721001744270325, 0.33264321088790894]","[0.35119470953941345, 0.3282107710838318]","[0.28218844532966614, 0.578401505947113]","[0.2610244154930115, 0.5905206799507141]","[0.37655508518218994, 0.705414891242981]","[0.1833331137895584, 0.7878668904304504]","[0.2975624203681946, 0.8614544868469238]","[0.10251376777887344, 0.9315198659896851]","[0.27544933557510376, 0.8834418058395386]","[0.0812063217163086, 0.9493998289108276]","[0.32653671503067017, 0.9358264803886414]","[0.11392660439014435, 0.9828242659568787]"
"[0.3409654200077057, 0.18382102251052856]","[0.3345295488834381, 0.1609542965888977]","[0.3331203758716583, 0.15966784954071045]","[0.33155906200408936, 0.15840372443199158]","[0.3336557149887085, 0.16172094643115997]","[0.33184316754341125, 0.16125889122486115]","[0.3296782672405243, 0.16107815504074097]","[0.3167395293712616, 0.1624346226453781]","[0.3137976825237274, 0.16812650859355927]","[0.33436840772628784, 0.2020605057477951]","[0.33228322863578796, 0.2029639482498169]","[0.275167852640152, 0.2624213695526123]","[0.2975974977016449, 0.28296202421188354]","[0.22184652090072632, 0.3696807622909546]","[0.2857203185558319, 0.4280407726764679]","[0.2723168730735779, 0.3485875725746155]","[0.33799853920936584, 0.35517534613609314]","[0.28274455666542053, 0.3328748345375061]","[0.35888728499412537, 0.3270607590675354]","[0.29662778973579407, 0.33203160762786865]","[0.3562265634536743, 0.3182666003704071]","[0.28958261013031006, 0.33366715908050537]","[0.3498748540878296, 0.3245268166065216]","[0.28843289613723755, 0.5765401124954224]","[0.26086488366127014, 0.5902708768844604]","[0.379267156124115, 0.7031917572021484]","[0.1740158498287201, 0.7801487445831299]","[0.3200979232788086, 0.8899278044700623]","[0.07568609714508057, 0.9177876710891724]","[0.2996367812156677, 0.9123544692993164]","[0.0583501011133194, 0.9248192310333252]","[0.35762888193130493, 0.9598568677902222]","[0.0842898041009903, 0.9873027801513672]"
"[0.3387543857097626, 0.17547982931137085]","[0.3325052559375763, 0.1539120227098465]","[0.33098676800727844, 0.15264838933944702]","[0.3292781710624695, 0.151275172829628]","[0.3317931592464447, 0.15464580059051514]","[0.3300228416919708, 0.1542198807001114]","[0.3279758393764496, 0.15397512912750244]","[0.3134271800518036, 0.15605826675891876]","[0.31164175271987915, 0.16145020723342896]","[0.3319568932056427, 0.19472192227840424]","[0.33021464943885803, 0.19570814073085785]","[0.2707933485507965, 0.2561255991458893]","[0.298157274723053, 0.2753743827342987]","[0.22374634444713593, 0.33679068088531494]","[0.2845538258552551, 0.41170835494995117]","[0.2580442726612091, 0.3508657217025757]","[0.3365025520324707, 0.35979756712913513]","[0.274355411529541, 0.3420868515968323]","[0.35704225301742554, 0.335382878780365]","[0.28286704421043396, 0.336127907037735]","[0.35492563247680664, 0.3246220052242279]","[0.2769092321395874, 0.3368862569332123]","[0.3487587869167328, 0.3298499882221222]","[0.28921937942504883, 0.5717039108276367]","[0.26100215315818787, 0.586405873298645]","[0.3795624077320099, 0.7043386101722717]","[0.17350216209888458, 0.7737867832183838]","[0.3408316671848297, 0.904887318611145]","[0.05802033469080925, 0.8832435011863708]","[0.32373276352882385, 0.9341778755187988]","[0.038898542523384094, 0.8851729035377502]","[0.38756436109542847, 0.9642347693443298]","[0.05568442493677139, 0.9745194911956787]"
"[0.3374425172805786, 0.17068307101726532]","[0.3307773470878601, 0.1501864641904831]","[0.32911166548728943, 0.14912474155426025]","[0.3272043764591217, 0.14807328581809998]","[0.33062490820884705, 0.15093667805194855]","[0.32907336950302124, 0.1506071388721466]","[0.3272583782672882, 0.15052738785743713]","[0.3115595877170563, 0.1532912254333496]","[0.3112989068031311, 0.15822437405586243]","[0.33114945888519287, 0.18956618010997772]","[0.3301010727882385, 0.19036738574504852]","[0.2726610004901886, 0.251044899225235]","[0.2990640103816986, 0.2679207921028137]","[0.2204665094614029, 0.33078497648239136]","[0.28464409708976746, 0.3957679867744446]","[0.2505871057510376, 0.3548906445503235]","[0.34184059500694275, 0.3594209849834442]","[0.2672875225543976, 0.3591357469558716]","[0.3596290946006775, 0.34695491194725037]","[0.2713695764541626, 0.35733482241630554]","[0.3564412295818329, 0.33430027961730957]","[0.2683320641517639, 0.3561960756778717]","[0.35072076320648193, 0.33734992146492004]","[0.28900575637817383, 0.5689767599105835]","[0.2594698369503021, 0.5831387042999268]","[0.3752225637435913, 0.7089991569519043]","[0.17390814423561096, 0.7715810537338257]","[0.35974225401878357, 0.9241603016853333]","[0.04381135478615761, 0.8484957814216614]","[0.3466055691242218, 0.9596830010414124]","[0.026509054005146027, 0.8361676335334778]","[0.41156142950057983, 0.9709178805351257]","[0.034269098192453384, 0.9411353468894958]"
"[0.3374258577823639, 0.16973824799060822]","[0.3304867744445801, 0.14833129942417145]","[0.328610897064209, 0.1470862478017807]","[0.32642945647239685, 0.14586259424686432]","[0.3307384252548218, 0.14938542246818542]","[0.32931116223335266, 0.14908333122730255]","[0.3275739252567291, 0.14895804226398468]","[0.3102014660835266, 0.15019451081752777]","[0.31161296367645264, 0.15516093373298645]","[0.33101803064346313, 0.1882331520318985]","[0.33041757345199585, 0.18895323574543]","[0.26854828000068665, 0.25079208612442017]","[0.2993580996990204, 0.2648124396800995]","[0.21515817940235138, 0.3322813808917999]","[0.28152215480804443, 0.3924160301685333]","[0.2547822892665863, 0.36616092920303345]","[0.34091344475746155, 0.36863434314727783]","[0.2679057717323303, 0.36932671070098877]","[0.3601984977722168, 0.3545317053794861]","[0.27451950311660767, 0.3660566806793213]","[0.3580673635005951, 0.3401055932044983]","[0.2721307575702667, 0.36423131823539734]","[0.3521590828895569, 0.3444107472896576]","[0.28762632608413696, 0.5688637495040894]","[0.25974562764167786, 0.5821936726570129]","[0.369305819272995, 0.7092733979225159]","[0.17624545097351074, 0.7720549702644348]","[0.37625691294670105, 0.9384903311729431]","[0.03578585386276245, 0.8094843029975891]","[0.36632806062698364, 0.9747233986854553]","[0.01907363347709179, 0.7876490354537964]","[0.429033488035202, 0.9695894718170166]","[0.01867426373064518, 0.8921562433242798]"
"[0.33778998255729675, 0.1700691282749176]","[0.33087027072906494, 0.14820365607738495]","[0.32887041568756104, 0.14696651697158813]","[0.3265014886856079, 0.14572639763355255]","[0.33116334676742554, 0.1492861807346344]","[0.3296799659729004, 0.1489623636007309]","[0.3278486430644989, 0.1487315595149994]","[0.30987709760665894, 0.14981402456760406]","[0.31190407276153564, 0.1539134532213211]","[0.3310503363609314, 0.18891115486621857]","[0.3307770788669586, 0.18948224186897278]","[0.26909807324409485, 0.2518847584724426]","[0.29960644245147705, 0.26296693086624146]","[0.2181565910577774, 0.33995339274406433]","[0.2795597314834595, 0.39463022351264954]","[0.25844383239746094, 0.3716861307621002]","[0.3427172601222992, 0.3838781416416168]","[0.2738322913646698, 0.37298670411109924]","[0.36339983344078064, 0.38671234250068665]","[0.28096020221710205, 0.36949068307876587]","[0.3632569909095764, 0.3736768066883087]","[0.27709391713142395, 0.3673143982887268]","[0.35684531927108765, 0.37244755029678345]","[0.2856404483318329, 0.5690333843231201]","[0.2589298188686371, 0.5821769833564758]","[0.3645167648792267, 0.723628580570221]","[0.18320855498313904, 0.7731452584266663]","[0.3834260404109955, 0.9480336308479309]","[0.04120011255145073, 0.7709683179855347]","[0.37511202692985535, 0.9823227524757385]","[0.022522786632180214, 0.7470351457595825]","[0.4352377653121948, 0.9721586108207703]","[0.0052723875269293785, 0.8498288989067078]"
"[0.33729997277259827, 0.1705266833305359]","[0.33046862483024597, 0.1485559046268463]","[0.3284164071083069, 0.14733192324638367]","[0.32599642872810364, 0.1460561603307724]","[0.3309638202190399, 0.1495824158191681]","[0.3295804560184479, 0.14925451576709747]","[0.3278602361679077, 0.148980051279068]","[0.30949607491493225, 0.1497565507888794]","[0.31200239062309265, 0.15393555164337158]","[0.33036378026008606, 0.18975958228111267]","[0.33041611313819885, 0.190248504281044]","[0.2690865397453308, 0.25184768438339233]","[0.299759179353714, 0.26333990693092346]","[0.21757902204990387, 0.34606337547302246]","[0.27833932638168335, 0.397964745759964]","[0.2604711353778839, 0.37372851371765137]","[0.3421894311904907, 0.41595906019210815]","[0.2729026973247528, 0.3743375837802887]","[0.36380136013031006, 0.4236796200275421]","[0.2839258909225464, 0.3705136477947235]","[0.36512768268585205, 0.4117300808429718]","[0.2797989547252655, 0.36905840039253235]","[0.35867568850517273, 0.4088660478591919]","[0.27873367071151733, 0.568828821182251]","[0.25930255651474, 0.5809809565544128]","[0.36133337020874023, 0.744431734085083]","[0.19079473614692688, 0.7824385762214661]","[0.38257142901420593, 0.9650400876998901]","[0.0531977154314518, 0.7326123714447021]","[0.37355929613113403, 0.9950044751167297]","[0.03742968663573265, 0.7060704827308655]","[0.43757984042167664, 0.9804652333259583]","[0.00720217265188694, 0.8026551604270935]"
"[0.3348008394241333, 0.17109845578670502]","[0.32773032784461975, 0.14921894669532776]","[0.32569199800491333, 0.1480201780796051]","[0.32338979840278625, 0.1467951238155365]","[0.3284255564212799, 0.15013878047466278]","[0.32723772525787354, 0.14975325763225555]","[0.3258039653301239, 0.14945508539676666]","[0.3080589473247528, 0.15057291090488434]","[0.31116145849227905, 0.15463140606880188]","[0.328144907951355, 0.19027237594127655]","[0.32850947976112366, 0.1906920075416565]","[0.26617568731307983, 0.2530430257320404]","[0.29946014285087585, 0.26423224806785583]","[0.22312678396701813, 0.36443936824798584]","[0.27849721908569336, 0.39986151456832886]","[0.26219886541366577, 0.42048749327659607]","[0.3415042459964752, 0.44024160504341125]","[0.2764233648777008, 0.39829716086387634]","[0.36258000135421753, 0.4550977647304535]","[0.28350603580474854, 0.3984071910381317]","[0.36401695013046265, 0.444943904876709]","[0.28142210841178894, 0.3983320891857147]","[0.3575667142868042, 0.4406382739543915]","[0.27239176630973816, 0.5668814182281494]","[0.2596694529056549, 0.5768492817878723]","[0.3475933074951172, 0.7556014060974121]","[0.19213929772377014, 0.7917934656143188]","[0.36931881308555603, 0.9667425155639648]","[0.06781676411628723, 0.7101548314094543]","[0.3625818192958832, 0.9948638677597046]","[0.05274426192045212, 0.6774306893348694]","[0.41645917296409607, 0.9941592812538147]","[0.015468256548047066, 0.7652896046638489]"
"[0.33310672640800476, 0.1739378124475479]","[0.32603439688682556, 0.15097105503082275]","[0.3242516815662384, 0.14969663321971893]","[0.32220837473869324, 0.148345947265625]","[0.325927197933197, 0.15231885015964508]","[0.3243941366672516, 0.15214838087558746]","[0.3226856291294098, 0.15194299817085266]","[0.3073714077472687, 0.15181255340576172]","[0.3090576231479645, 0.15643391013145447]","[0.3270125985145569, 0.19304558634757996]","[0.3265097737312317, 0.19326485693454742]","[0.26844826340675354, 0.25378698110580444]","[0.2942652404308319, 0.26457855105400085]","[0.2423347681760788, 0.3779585063457489]","[0.2732032537460327, 0.4042590856552124]","[0.26502856612205505, 0.4483478367328644]","[0.33827027678489685, 0.4695388376712799]","[0.27657291293144226, 0.4620510935783386]","[0.35800960659980774, 0.49102291464805603]","[0.2843145430088043, 0.45370447635650635]","[0.3622738718986511, 0.48210635781288147]","[0.28193995356559753, 0.44808581471443176]","[0.3549116253852844, 0.4746118187904358]","[0.26735714077949524, 0.5665335655212402]","[0.2599535286426544, 0.5765513181686401]","[0.33713263273239136, 0.7689177393913269]","[0.20476193726062775, 0.8033626079559326]","[0.3535323739051819, 0.9570128321647644]","[0.07012078911066055, 0.6939023733139038]","[0.34493762254714966, 0.9808140397071838]","[0.06364835798740387, 0.6596325635910034]","[0.4023834764957428, 0.9973795413970947]","[0.028783293440937996, 0.7390109300613403]"
"[0.3336981534957886, 0.18370044231414795]","[0.3267870843410492, 0.16273801028728485]","[0.32503315806388855, 0.16183079779148102]","[0.32300812005996704, 0.1606648564338684]","[0.326530784368515, 0.1635679453611374]","[0.32489722967147827, 0.16340118646621704]","[0.3230205476284027, 0.1630042940378189]","[0.3077313005924225, 0.16307394206523895]","[0.3086232542991638, 0.16660012304782867]","[0.3275873363018036, 0.202940434217453]","[0.3268752992153168, 0.2022474855184555]","[0.2726556360721588, 0.26372939348220825]","[0.29160362482070923, 0.27240195870399475]","[0.25772786140441895, 0.41038626432418823]","[0.26778659224510193, 0.4135739207267761]","[0.29679661989212036, 0.46947869658470154]","[0.3291536569595337, 0.48830023407936096]","[0.3072037100791931, 0.480045348405838]","[0.34673944115638733, 0.5170028209686279]","[0.3110150098800659, 0.4704274833202362]","[0.3517763018608093, 0.5051770210266113]","[0.3065039813518524, 0.46745166182518005]","[0.3437943458557129, 0.49313536286354065]","[0.26936960220336914, 0.5728382468223572]","[0.2573453187942505, 0.5806425213813782]","[0.32978495955467224, 0.7738143801689148]","[0.21914911270141602, 0.8151044249534607]","[0.33277225494384766, 0.9589895606040955]","[0.1003696620464325, 0.6881529092788696]","[0.3210936188697815, 0.9796234965324402]","[0.0930701196193695, 0.6540078520774841]","[0.3515293002128601, 1.0258493423461914]","[0.04385555908083916, 0.725993812084198]"
"[0.3340373635292053, 0.19554397463798523]","[0.32705971598625183, 0.1745276004076004]","[0.3253132104873657, 0.17375653982162476]","[0.3233223557472229, 0.1727522611618042]","[0.32682934403419495, 0.17499403655529022]","[0.32521677017211914, 0.17464569211006165]","[0.3233637511730194, 0.17410728335380554]","[0.30807313323020935, 0.17523863911628723]","[0.30880534648895264, 0.1776147186756134]","[0.32795387506484985, 0.21371446549892426]","[0.3271838128566742, 0.21319866180419922]","[0.2742789387702942, 0.27822864055633545]","[0.2902160584926605, 0.28323450684547424]","[0.2604718804359436, 0.4280243515968323]","[0.26119768619537354, 0.42488229274749756]","[0.310869961977005, 0.4726514220237732]","[0.31976616382598877, 0.5143189430236816]","[0.32281431555747986, 0.4777202010154724]","[0.33313295245170593, 0.5467645525932312]","[0.3259910047054291, 0.46466538310050964]","[0.3395300805568695, 0.5359121561050415]","[0.3219069540500641, 0.4649307429790497]","[0.33415430784225464, 0.5206578969955444]","[0.26891976594924927, 0.5832455158233643]","[0.2566996216773987, 0.5901370048522949]","[0.32006579637527466, 0.7806912064552307]","[0.23171769082546234, 0.8235315680503845]","[0.2984594404697418, 0.9636029005050659]","[0.12931771576404572, 0.6919341683387756]","[0.2860122621059418, 0.9828112721443176]","[0.1192910447716713, 0.6586494445800781]","[0.31950804591178894, 1.0345180034637451]","[0.06563388556241989, 0.7174979448318481]"
"[0.3337595760822296, 0.19965989887714386]","[0.32710549235343933, 0.17984417080879211]","[0.3254202902317047, 0.17901934683322906]","[0.3234125077724457, 0.17797565460205078]","[0.32648101449012756, 0.18048100173473358]","[0.3246670961380005, 0.1801803559064865]","[0.3225482106208801, 0.17972281575202942]","[0.30712854862213135, 0.18095386028289795]","[0.30721908807754517, 0.1835651993751526]","[0.32798483967781067, 0.21814385056495667]","[0.3269467055797577, 0.2174668163061142]","[0.2768409848213196, 0.2861020565032959]","[0.28477510809898376, 0.29221636056900024]","[0.2595832645893097, 0.4236586391925812]","[0.24216189980506897, 0.4313547611236572]","[0.31651628017425537, 0.4640226364135742]","[0.30229616165161133, 0.5322739481925964]","[0.33011528849601746, 0.4669868052005768]","[0.31514254212379456, 0.572749674320221]","[0.33214908838272095, 0.4583471715450287]","[0.3230900764465332, 0.5617947578430176]","[0.32727691531181335, 0.4585922956466675]","[0.3195274770259857, 0.5447657108306885]","[0.266136109828949, 0.583030641078949]","[0.2558145225048065, 0.5925742387771606]","[0.30415841937065125, 0.7890228629112244]","[0.2592387795448303, 0.822577178478241]","[0.2746451497077942, 0.9561914801597595]","[0.15142004191875458, 0.694547712802887]","[0.26005691289901733, 0.9803863763809204]","[0.14565834403038025, 0.665956974029541]","[0.30010926723480225, 1.0145105123519897]","[0.09173446148633957, 0.7301810383796692]"
"[0.33288219571113586, 0.2090502381324768]","[0.3267614543437958, 0.18759919703006744]","[0.32517507672309875, 0.1866278052330017]","[0.32322847843170166, 0.18545982241630554]","[0.3255075514316559, 0.18824835121631622]","[0.32334908843040466, 0.18778498470783234]","[0.32086774706840515, 0.18721047043800354]","[0.3066795766353607, 0.1878765970468521]","[0.3053153455257416, 0.19044935703277588]","[0.32697242498397827, 0.2262992411851883]","[0.3252694010734558, 0.2258206456899643]","[0.27774661779403687, 0.2934035360813141]","[0.2784581482410431, 0.2931590974330902]","[0.2670808434486389, 0.43076473474502563]","[0.22869914770126343, 0.4326683580875397]","[0.3216678500175476, 0.46150192618370056]","[0.2855812609195709, 0.5459632873535156]","[0.3369683027267456, 0.46738770604133606]","[0.29500478506088257, 0.5863438844680786]","[0.3380908668041229, 0.460408478975296]","[0.30475082993507385, 0.5777885913848877]","[0.33134564757347107, 0.45939362049102783]","[0.3018430173397064, 0.5636846423149109]","[0.253479927778244, 0.5909256935119629]","[0.25483930110931396, 0.5953621864318848]","[0.2770962715148926, 0.8108900189399719]","[0.2818242609500885, 0.8269681334495544]","[0.23772603273391724, 0.9715856313705444]","[0.17204739153385162, 0.7090783715248108]","[0.2202439159154892, 0.9917738437652588]","[0.1617378145456314, 0.6766920685768127]","[0.22524070739746094, 1.0236618518829346]","[0.1146978884935379, 0.7591668963432312]"
"[0.3319551646709442, 0.21102046966552734]","[0.32613372802734375, 0.1908527910709381]","[0.324724942445755, 0.1900850087404251]","[0.32293975353240967, 0.18914350867271423]","[0.3242776691913605, 0.19138950109481812]","[0.3218904435634613, 0.19098277390003204]","[0.31921595335006714, 0.19040536880493164]","[0.306596577167511, 0.19177688658237457]","[0.30341869592666626, 0.19371958076953888]","[0.32608461380004883, 0.2294691652059555]","[0.3238227963447571, 0.22850020229816437]","[0.2807115614414215, 0.2995144724845886]","[0.27493157982826233, 0.29263201355934143]","[0.2782163918018341, 0.4325825273990631]","[0.21655972301959991, 0.4313301742076874]","[0.3231765925884247, 0.4561990201473236]","[0.27328258752822876, 0.5445613861083984]","[0.3401598632335663, 0.4616750478744507]","[0.2820967137813568, 0.5862584710121155]","[0.3398644030094147, 0.45400166511535645]","[0.29069939255714417, 0.5768787860870361]","[0.3328760862350464, 0.45303869247436523]","[0.28837138414382935, 0.5629181861877441]","[0.2503715455532074, 0.5944350361824036]","[0.24930985271930695, 0.5948464274406433]","[0.26352599263191223, 0.8220873475074768]","[0.30267831683158875, 0.822866678237915]","[0.2070619910955429, 0.9828078746795654]","[0.1804964244365692, 0.7210415601730347]","[0.1924147754907608, 0.9986931681632996]","[0.16965080797672272, 0.6921988725662231]","[0.2244264930486679, 1.0729029178619385]","[0.12915968894958496, 0.7821794748306274]"
"[0.3298201858997345, 0.20930328965187073]","[0.32383447885513306, 0.18831545114517212]","[0.322627991437912, 0.1875176727771759]","[0.32103973627090454, 0.18664494156837463]","[0.32116904854774475, 0.18910658359527588]","[0.31848806142807007, 0.1888679563999176]","[0.315593421459198, 0.18849313259124756]","[0.3049570620059967, 0.19113858044147491]","[0.29987043142318726, 0.19318787753582]","[0.32394832372665405, 0.2293945699930191]","[0.3209843337535858, 0.2285899966955185]","[0.28450530767440796, 0.30710896849632263]","[0.2673110067844391, 0.2922839820384979]","[0.27444323897361755, 0.43292322754859924]","[0.20623750984668732, 0.4182230830192566]","[0.3261130452156067, 0.45280808210372925]","[0.2567285895347595, 0.5326265692710876]","[0.34413400292396545, 0.460078626871109]","[0.2658578157424927, 0.5688029527664185]","[0.34294065833091736, 0.4507520794868469]","[0.2749471664428711, 0.5614091753959656]","[0.3355769217014313, 0.4515794813632965]","[0.27333179116249084, 0.5497763752937317]","[0.24657127261161804, 0.5940902829170227]","[0.2447248250246048, 0.5944403409957886]","[0.2444625198841095, 0.8224535584449768]","[0.3188043236732483, 0.8193945288658142]","[0.1791892945766449, 0.9799890518188477]","[0.18964290618896484, 0.7358880043029785]","[0.16357749700546265, 0.994718074798584]","[0.17172834277153015, 0.7117091417312622]","[0.20419162511825562, 1.0676237344741821]","[0.1502348780632019, 0.8325755000114441]"
"[0.3268578350543976, 0.209357351064682]","[0.3217429518699646, 0.1882563680410385]","[0.32063546776771545, 0.18749582767486572]","[0.31916001439094543, 0.1867290735244751]","[0.3191578686237335, 0.188895121216774]","[0.31664755940437317, 0.1885538101196289]","[0.3138482868671417, 0.1880815178155899]","[0.30292826890945435, 0.19077084958553314]","[0.29769179224967957, 0.19222517311573029]","[0.3207980990409851, 0.22951799631118774]","[0.3178447484970093, 0.22845353186130524]","[0.2849244177341461, 0.30929455161094666]","[0.2610728144645691, 0.29169633984565735]","[0.2761507034301758, 0.4325386881828308]","[0.18793532252311707, 0.3947926461696625]","[0.32512521743774414, 0.43712136149406433]","[0.24802197515964508, 0.5222698450088501]","[0.3415946662425995, 0.43336760997772217]","[0.2585112154483795, 0.5580127239227295]","[0.34135812520980835, 0.4242921471595764]","[0.267166405916214, 0.5513235330581665]","[0.33446285128593445, 0.4259507954120636]","[0.2653495967388153, 0.5399932861328125]","[0.24745017290115356, 0.5974879264831543]","[0.24382561445236206, 0.5959606170654297]","[0.2222878783941269, 0.8133352398872375]","[0.3215882182121277, 0.7969493865966797]","[0.15085981786251068, 0.9727320671081543]","[0.19444669783115387, 0.7978804111480713]","[0.13687701523303986, 0.9901411533355713]","[0.18340684473514557, 0.7657206058502197]","[0.14987196028232574, 1.0243098735809326]","[0.17702023684978485, 0.8697157502174377]"
"[0.3261794149875641, 0.20662060379981995]","[0.31999921798706055, 0.18586301803588867]","[0.3189793825149536, 0.18503184616565704]","[0.31761783361434937, 0.18432505428791046]","[0.3171880543231964, 0.185915008187294]","[0.3145725131034851, 0.1851571649312973]","[0.3116992712020874, 0.18434476852416992]","[0.3019561767578125, 0.18989607691764832]","[0.2952108681201935, 0.19021272659301758]","[0.3205907940864563, 0.225358784198761]","[0.3175469636917114, 0.22547560930252075]","[0.2863989770412445, 0.3090169131755829]","[0.25921037793159485, 0.2868499159812927]","[0.2732061743736267, 0.4309433400630951]","[0.17853432893753052, 0.3814498484134674]","[0.3237742483615875, 0.4217710494995117]","[0.23999997973442078, 0.5166687965393066]","[0.3396705687046051, 0.4109969139099121]","[0.2504233419895172, 0.5482402443885803]","[0.3393872380256653, 0.403969943523407]","[0.25939804315567017, 0.5400978326797485]","[0.33265411853790283, 0.4074106812477112]","[0.25737959146499634, 0.5291842818260193]","[0.24681702256202698, 0.6060383319854736]","[0.24557724595069885, 0.608726978302002]","[0.20272475481033325, 0.8168144822120667]","[0.33800745010375977, 0.7718321681022644]","[0.12749922275543213, 0.9634999632835388]","[0.2108944207429886, 0.829155445098877]","[0.11378537863492966, 0.9747004508972168]","[0.18870536983013153, 0.8294294476509094]","[0.13551387190818787, 0.9867733716964722]","[0.21022535860538483, 0.9463003277778625]"
"[0.32446661591529846, 0.1992427259683609]","[0.3192693889141083, 0.1778266727924347]","[0.31839898228645325, 0.1769561767578125]","[0.3171895742416382, 0.17635565996170044]","[0.31622764468193054, 0.17707151174545288]","[0.313486784696579, 0.1758410483598709]","[0.31041595339775085, 0.17492055892944336]","[0.30154794454574585, 0.18184585869312286]","[0.2933034598827362, 0.1812194585800171]","[0.31815728545188904, 0.21813714504241943]","[0.31453296542167664, 0.21854817867279053]","[0.2860582768917084, 0.3005172610282898]","[0.2553226053714752, 0.2765991687774658]","[0.27432864904403687, 0.4282172620296478]","[0.17087335884571075, 0.3622139096260071]","[0.3246050477027893, 0.40193867683410645]","[0.23493090271949768, 0.500603437423706]","[0.33809247612953186, 0.39124342799186707]","[0.2443217933177948, 0.541308581829071]","[0.3370157480239868, 0.38082799315452576]","[0.253928542137146, 0.5347856283187866]","[0.33103540539741516, 0.3843557834625244]","[0.2521240711212158, 0.5240516066551208]","[0.24846062064170837, 0.6029062271118164]","[0.2465888112783432, 0.6060528755187988]","[0.1946382373571396, 0.8082460165023804]","[0.3446292281150818, 0.7518190741539001]","[0.1055733934044838, 0.9531237483024597]","[0.2365158200263977, 0.8731266856193542]","[0.08462906628847122, 0.9688038229942322]","[0.20384162664413452, 0.9237945675849915]","[0.12660451233386993, 0.9918147325515747]","[0.24537640810012817, 0.9821335673332214]"
